datevalue,timevalue,astonquay,bachelorswalk,capelstreet,collegegreendamestside,collegegreenchurchlane,collegegreenbankofireland,graftonstreet,liffeystreet,marystreet,oconnellstoutsidepennys,oconnellstparnellstaib,westmorelandstreeteast
2020-11-10,0300,137,2,0,3,1,4,0,5,0,9,5,78
2020-11-10,0400,270,0,0,8,2,4,0,4,0,10,7,27
2020-11-10,0500,205,1,0,46,26,18,0,3,0,34,35,47
2020-11-10,0600,719,35,0,172,152,79,0,13,0,184,125,113
2020-11-10,0700,850,110,0,244,228,128,0,54,0,280,164,152
2020-11-10,0800,773,95,0,351,273,165,0,73,0,387,338,174
2020-11-10,0900,255,44,0,294,253,167,0,96,0,451,408,159
2020-11-10,1000,215,59,0,210,205,208,0,123,0,564,447,163
2020-11-10,1100,204,44,0,244,225,249,0,141,0,663,498,218
2020-11-10,1200,248,89,0,307,308,259,0,226,0,828,609,193
2020-11-10,1300,335,114,0,382,316,339,0,256,0,894,760,218
2020-11-10,1400,341,217,0,298,287,250,0,203,0,772,656,340
2020-11-10,1500,392,216,0,303,312,333,0,188,0,793,678,316
2020-11-10,1600,694,194,0,377,366,411,0,268,0,835,708,342
2020-11-10,1700,651,153,0,455,437,441,0,281,0,879,716,383
2020-11-10,1800,1212,288,0,326,358,403,0,182,0,657,562,279
2020-11-10,1900,856,999,0,186,248,306,0,104,0,480,386,210
2020-11-10,2000,664,37,0,129,189,216,0,56,0,332,264,142
2020-11-10,2100,657,32,0,84,103,141,0,67,0,224,137,73
2020-11-10,2200,1098,54,0,61,81,83,0,56,0,121,68,96
2020-11-10,2300,861,18,0,23,29,34,0,41,0,69,37,25
2020-11-11,0000,294,28,0,8,12,23,0,13,0,43,21,106
2020-11-11,0100,209,4,0,3,5,8,0,15,0,14,6,7
2020-11-11,0200,246,0,0,1,6,5,0,4,0,7,7,3
2020-11-11,0300,239,0,0,4,5,11,0,3,0,13,5,4
2020-11-11,0400,169,0,0,4,5,4,0,2,0,17,11,6
2020-11-11,0500,222,7,0,34,26,23,0,7,0,50,22,28
2020-11-11,0600,706,48,0,213,146,79,0,27,0,188,126,173
2020-11-11,0700,1037,81,0,384,212,155,0,42,0,319,158,219
2020-11-11,0800,946,97,0,422,306,175,0,93,0,444,358,352
2020-11-11,0900,254,52,0,298,254,189,0,104,0,519,418,266
2020-11-11,1000,206,39,0,204,189,124,0,216,0,463,417,120
2020-11-11,1100,253,25,0,198,209,144,0,147,0,554,457,124
2020-11-11,1200,272,56,0,245,224,200,0,288,0,618,598,193
2020-11-11,1300,260,73,0,243,204,163,0,170,0,540,629,102
2020-11-11,1400,247,96,0,236,221,52,0,218,0,543,564,145
2020-11-11,1500,257,73,0,240,181,185,0,181,0,570,573,173
2020-11-11,1600,401,70,0,318,244,208,0,240,0,566,534,230
2020-11-11,1700,410,64,0,384,314,292,0,245,0,652,576,231
2020-11-11,1800,916,64,0,245,190,243,0,144,0,315,478,159
2020-11-11,1900,822,41,0,170,126,143,0,88,0,230,302,90
2020-11-11,2000,735,46,0,114,103,124,0,53,0,169,200,60
2020-11-11,2100,886,16,0,47,68,79,0,26,0,103,115,46
2020-11-11,2200,761,30,0,62,60,66,0,27,0,79,95,52
2020-11-11,2300,591,18,0,18,31,33,0,5,0,46,46,108
2020-11-12,0000,95,32,0,11,13,7,0,13,0,9,17,13
2020-11-12,0100,436,1,0,8,3,8,0,3,0,7,6,33
2020-11-12,0200,289,4,0,2,2,2,0,1,0,3,3,109
2020-11-12,0300,180,0,0,2,2,3,0,0,0,3,1,53
2020-11-12,0400,44,3,0,3,3,6,0,0,0,6,10,4
2020-11-12,0500,78,6,0,44,21,8,0,3,0,25,33,28
2020-11-12,0600,889,81,0,159,145,66,0,26,0,152,134,174
2020-11-12,0700,1356,177,0,242,228,141,0,37,0,258,138,300
2020-11-12,0800,1016,152,0,389,284,183,0,81,0,455,337,406
2020-11-12,0900,572,78,0,332,269,176,0,109,0,528,409,355
2020-11-12,1000,634,70,0,234,278,216,0,150,0,718,491,321
2020-11-12,1100,843,50,0,242,298,261,0,193,0,826,582,321
2020-11-12,1200,704,49,0,323,326,393,0,282,0,837,687,371
2020-11-12,1300,687,79,0,397,408,435,0,358,0,969,740,319
2020-11-12,1400,854,360,0,337,284,396,0,298,0,891,715,453
2020-11-12,1500,795,93,0,387,276,388,0,425,0,979,725,283
2020-11-12,1600,994,154,0,433,349,444,0,378,0,987,731,415
2020-11-12,1700,885,417,0,485,405,485,0,298,0,930,633,406
2020-11-12,1800,1388,120,0,322,287,427,0,265,0,711,518,474
2020-11-12,1900,1173,100,0,240,224,319,0,263,0,516,333,309
2020-11-12,2000,1458,74,0,120,161,244,0,122,0,388,237,154
2020-11-12,2100,1065,83,0,76,91,135,0,80,0,239,131,114
2020-11-12,2200,579,105,0,55,76,109,0,50,0,143,78,119
2020-11-12,2300,468,10,0,31,32,51,0,42,0,75,49,104
2020-11-13,0000,98,3,0,13,3,11,0,34,0,12,18,9
2020-11-13,0100,94,1,0,3,8,7,0,9,0,9,3,28
2020-11-13,0200,109,23,0,2,5,2,0,4,0,13,4,50
2020-11-13,0300,62,4,0,1,3,5,0,0,0,0,7,145
2020-11-13,0400,23,0,0,8,3,1,0,4,0,10,7,22
2020-11-13,0500,80,17,0,43,21,13,0,9,0,27,31,85
2020-11-13,0600,854,102,0,153,130,55,0,24,0,136,132,258
2020-11-13,0700,1508,160,0,216,198,125,0,40,0,184,162,333
2020-11-13,0800,1288,167,0,322,229,143,0,71,0,285,360,242
2020-11-13,0900,857,83,0,287,215,132,0,143,0,432,389,326
2020-11-13,1000,1055,49,0,233,207,194,0,212,0,606,511,412
2020-11-13,1100,1222,130,0,252,268,265,0,296,0,691,557,309
2020-11-13,1200,1014,95,0,391,303,246,0,277,0,764,701,358
2020-11-13,1300,1478,106,0,400,341,329,0,385,0,837,756,458
2020-11-13,1400,1257,85,0,337,353,339,0,416,0,829,757,294
2020-11-13,1500,1181,141,0,394,365,408,0,475,0,931,760,405
2020-11-13,1600,1203,132,0,443,391,466,0,491,0,967,749,323
2020-11-13,1700,1025,133,0,442,413,491,0,376,0,941,776,476
2020-11-13,1800,1385,127,0,341,354,448,0,301,0,721,584,425
2020-11-13,1900,1112,72,0,223,253,333,0,179,0,546,425,317
2020-11-13,2000,864,117,0,159,199,244,0,123,0,404,344,262
2020-11-13,2100,704,66,0,96,179,212,0,85,0,290,177,198
2020-11-13,2200,752,36,0,98,143,156,0,59,0,186,98,201
2020-11-13,2300,586,24,0,50,60,107,0,34,0,126,58,74
2020-11-14,0000,473,11,0,28,43,52,0,26,0,41,21,82
2020-11-14,0100,172,18,0,25,22,25,0,4,0,34,10,18
2020-11-14,0200,181,6,0,7,11,24,0,14,0,14,17,26
2020-11-14,0300,250,3,0,9,6,12,0,9,0,10,33,14
2020-11-14,0400,263,3,0,8,3,11,0,4,0,17,8,12
2020-11-14,0500,374,1,0,13,9,13,0,6,0,30,8,10
2020-11-14,0600,378,26,0,44,26,37,0,17,0,102,46,32
2020-11-14,0700,428,37,0,65,51,60,0,27,0,159,68,71
2020-11-14,0800,403,37,0,89,77,85,0,42,0,187,166,63
2020-11-14,0900,879,20,0,123,108,86,0,50,0,288,213,95
2020-11-14,1000,1149,90,0,153,138,116,0,181,0,419,339,159
2020-11-14,1100,1109,50,0,218,188,247,0,192,0,610,442,147
2020-11-14,1200,696,44,0,196,162,229,0,251,0,526,488,99
2020-11-14,1300,978,62,0,204,141,242,0,468,0,639,630,123
2020-11-14,1400,1215,56,0,279,205,441,0,368,0,895,721,194
2020-11-14,1500,1014,71,0,397,286,444,0,818,0,864,659,301
2020-11-14,1600,1167,73,0,371,336,541,0,374,0,933,673,296
2020-11-14,1700,1222,96,0,305,271,401,0,403,0,746,618,295
2020-11-14,1800,1268,91,0,176,182,251,0,303,0,408,468,227
2020-11-14,1900,1034,54,0,106,144,205,0,186,0,341,280,261
2020-11-14,2000,1118,123,0,82,107,166,0,97,0,284,219,126
2020-11-14,2100,836,27,0,78,99,133,0,91,0,226,143,147
2020-11-14,2200,747,23,0,53,111,136,0,45,0,201,85,114
2020-11-14,2300,680,13,0,40,47,92,0,50,0,135,101,204
2020-11-15,0000,505,14,0,23,29,38,0,35,0,47,47,58
2020-11-15,0100,342,1,0,12,6,17,0,22,0,26,22,22
2020-11-15,0200,452,7,0,2,5,13,0,7,0,22,19,15
2020-11-15,0300,256,1,0,8,7,12,0,12,0,26,8,19
2020-11-15,0400,287,0,0,5,2,7,0,4,0,15,7,5
2020-11-15,0500,260,6,0,3,5,1,0,4,0,5,8,3
2020-11-15,0600,295,1,0,13,4,6,0,1,0,19,23,11
2020-11-15,0700,286,4,0,32,18,11,0,12,0,21,25,15
2020-11-15,0800,323,19,0,57,51,26,0,17,0,61,62,49
2020-11-15,0900,412,37,0,62,45,37,0,106,0,76,119,23
2020-11-15,1000,407,86,0,115,69,43,0,78,0,128,233,73
2020-11-15,1100,627,53,0,158,111,106,0,179,0,283,346,76
2020-11-15,1200,824,52,0,186,151,165,0,253,0,387,517,177
2020-11-15,1300,1077,71,0,202,161,184,0,201,0,355,534,127
2020-11-15,1400,1114,61,0,231,186,219,0,489,0,560,564,261
2020-11-15,1500,855,34,0,251,204,274,0,480,0,551,554,319
2020-11-15,1600,989,51,0,231,211,330,0,406,0,565,477,151
2020-11-15,1700,1004,90,0,206,197,330,0,159,0,508,412,184
2020-11-15,1800,1256,122,0,180,202,245,0,173,0,379,354,119
2020-11-15,1900,1039,46,0,112,117,169,0,76,0,306,282,123
2020-11-15,2000,951,57,0,66,111,151,0,40,0,234,169,73
2020-11-15,2100,578,24,0,52,69,98,0,42,0,170,111,73
2020-11-15,2200,592,26,0,48,62,98,0,35,0,112,63,55
2020-11-15,2300,352,62,0,12,18,28,0,66,0,37,30,15
2020-11-16,0000,470,7,0,12,5,9,0,17,0,15,18,4
2020-11-16,0100,111,4,0,5,7,11,0,5,0,2,8,1
2020-11-16,0200,44,0,0,2,2,4,0,4,0,8,6,10
2020-11-16,0300,68,0,0,3,1,4,0,1,0,3,7,10
2020-11-16,0400,47,0,0,8,13,2,0,4,0,5,10,6
2020-11-16,0500,63,4,0,37,16,7,0,4,0,37,25,27
2020-11-16,0600,638,70,0,146,113,70,0,16,0,170,108,123
2020-11-16,0700,1006,189,0,215,194,137,0,51,0,275,163,214
2020-11-16,0800,863,143,0,391,266,171,0,84,0,408,358,226
2020-11-16,0900,816,137,0,299,212,175,0,225,0,432,387,196
2020-11-16,1000,905,106,0,191,181,171,0,598,0,528,470,196
2020-11-16,1100,862,84,0,205,176,225,0,606,0,576,510,255
2020-11-16,1200,960,152,0,237,213,244,0,454,0,604,595,197
2020-11-16,1300,503,87,0,285,245,303,0,491,0,729,609,164
2020-11-16,1400,232,82,0,275,220,326,0,269,0,709,560,194
2020-11-16,1500,314,88,0,296,255,349,0,329,0,750,635,230
2020-11-16,1600,373,170,0,342,308,409,0,354,0,873,671,300
2020-11-16,1700,493,107,0,415,343,487,0,312,0,827,630,279
2020-11-16,1800,1154,145,0,302,305,458,0,270,0,679,489,230
2020-11-16,1900,1086,38,0,193,180,360,0,98,0,490,350,162
2020-11-16,2000,800,62,0,121,161,226,0,61,0,353,228,88
2020-11-16,2100,665,61,0,52,88,159,0,46,0,211,123,61
2020-11-16,2200,898,20,0,36,62,100,0,25,0,127,88,51
2020-11-16,2300,319,46,0,28,39,48,0,24,0,64,29,52
2020-11-17,0000,409,92,0,16,13,26,0,8,0,30,16,5
2020-11-17,0100,687,60,0,0,1,7,0,17,0,13,15,18
2020-11-17,0200,111,4,0,5,3,9,0,3,0,16,7,30
2020-11-17,0300,107,7,0,1,5,4,0,2,0,3,2,85
2020-11-17,0400,80,2,0,5,7,9,0,6,0,12,13,15
2020-11-17,0500,157,15,0,46,26,13,0,8,0,43,31,43
2020-11-17,0600,683,59,0,176,112,84,0,27,0,198,104,155
2020-11-17,0700,1251,116,0,249,191,155,0,51,0,347,169,201
2020-11-17,0800,1250,111,0,399,280,202,0,112,0,444,342,185
2020-11-17,0900,908,57,0,313,239,220,0,131,0,466,403,168
2020-11-17,1000,604,64,0,207,218,233,0,161,0,559,443,163
2020-11-17,1100,628,33,0,258,242,279,0,258,0,718,579,192
2020-11-17,1200,786,27,0,311,305,328,0,265,0,881,599,242
2020-11-17,1300,942,135,0,438,348,437,0,364,0,957,720,235
2020-11-17,1400,852,85,0,350,273,430,0,339,0,870,718,287
2020-11-17,1500,908,90,0,348,321,411,0,464,0,973,754,306
2020-11-17,1600,986,92,0,394,354,503,0,335,0,991,676,300
2020-11-17,1700,1194,68,0,435,350,543,0,318,0,1054,678,358
2020-11-17,1800,1184,120,0,396,320,428,0,186,0,747,517,312
2020-11-17,1900,957,461,0,235,196,322,0,117,0,566,360,167
2020-11-17,2000,761,219,0,169,194,230,0,107,0,342,260,127
2020-11-17,2100,558,32,0,79,140,154,0,46,0,243,153,69
2020-11-17,2200,1225,11,0,46,80,110,0,40,0,179,74,61
2020-11-17,2300,1325,27,0,26,27,54,0,30,0,86,35,153
2020-11-18,0000,633,7,0,9,15,23,0,15,0,38,20,43
2020-11-18,0100,76,3,0,4,9,10,0,10,0,24,10,11
2020-11-18,0200,92,1,0,7,4,3,0,9,0,14,7,20
2020-11-18,0300,308,1,0,3,1,6,0,7,0,8,12,42
2020-11-18,0400,275,0,0,8,6,6,0,2,0,17,17,9
2020-11-18,0500,219,7,0,36,28,12,0,8,0,45,21,19
2020-11-18,0600,714,42,0,165,145,84,0,28,0,224,127,120
2020-11-18,0700,873,114,0,222,221,174,0,67,0,308,165,131
2020-11-18,0800,851,128,0,322,199,86,0,156,0,240,345,82
2020-11-18,0900,289,100,0,280,235,74,0,253,0,192,381,104
2020-11-18,1000,450,93,0,203,201,74,0,161,0,277,472,73
2020-11-18,1100,510,137,0,188,234,129,0,173,0,394,546,128
2020-11-18,1200,964,98,0,291,299,196,0,225,0,448,675,224
2020-11-18,1300,1087,194,0,372,391,238,0,232,0,575,767,336
2020-11-18,1400,910,199,0,318,317,239,0,224,0,521,705,180
2020-11-18,1500,1111,66,0,297,275,230,0,191,0,563,686,229
2020-11-18,1600,512,276,0,407,349,228,0,171,0,601,662,328
2020-11-18,1700,636,157,0,421,388,354,0,212,0,560,672,375
2020-11-18,1800,1438,153,0,349,348,314,0,161,0,434,558,252
2020-11-18,1900,1430,118,0,208,246,276,0,151,0,256,372,175
2020-11-18,2000,881,34,0,147,183,148,0,155,0,195,233,122
2020-11-18,2100,513,31,0,71,87,91,0,123,0,105,145,79
2020-11-18,2200,1056,26,0,41,46,60,0,71,0,92,87,62
2020-11-18,2300,1130,96,0,26,41,24,0,28,0,22,31,43
2020-11-19,0000,490,96,0,4,5,10,0,32,0,13,10,19
2020-11-19,0100,363,7,0,5,8,9,0,29,0,3,12,23
2020-11-19,0200,191,171,0,4,5,2,0,14,0,11,3,20
2020-11-19,0300,100,6,0,0,0,1,0,10,0,3,4,0
2020-11-19,0400,65,34,0,6,2,4,0,1,0,1,7,128
2020-11-19,0500,84,13,0,39,17,17,0,11,0,27,29,122
2020-11-19,0600,707,50,0,158,143,61,0,30,0,131,136,189
2020-11-19,0700,910,120,0,219,204,137,0,48,0,220,159,149
2020-11-19,0800,503,144,0,422,283,152,0,112,0,315,360,171
2020-11-19,0900,169,195,0,306,248,162,0,144,0,413,468,241
2020-11-19,1000,176,70,0,214,223,188,0,203,0,527,473,272
2020-11-19,1100,217,83,0,238,226,257,0,267,0,586,602,161
2020-11-19,1200,235,101,0,290,273,288,0,319,0,658,707,294
2020-11-19,1300,290,155,0,434,354,330,0,254,0,702,734,210
2020-11-19,1400,262,175,0,334,349,371,0,243,0,810,757,271
2020-11-19,1500,327,125,0,351,293,343,0,314,0,701,687,331
2020-11-19,1600,468,118,0,447,421,394,0,235,0,753,775,367
2020-11-19,1700,710,232,0,451,430,529,0,271,0,717,688,415
2020-11-19,1800,1080,375,0,416,360,450,0,234,0,568,582,343
2020-11-19,1900,1121,391,0,263,294,332,0,147,0,392,418,207
2020-11-19,2000,1020,53,0,196,186,291,0,92,0,299,297,129
2020-11-19,2100,771,34,0,106,129,176,0,66,0,196,180,148
2020-11-19,2200,1350,88,0,59,105,96,0,51,0,122,66,88
2020-11-19,2300,1425,63,0,30,37,58,0,15,0,67,46,80
2020-11-20,0000,441,7,0,18,14,24,0,17,0,26,17,48
2020-11-20,0100,74,1,0,7,18,21,0,6,0,17,10,181
2020-11-20,0200,134,5,0,5,2,9,0,4,0,18,5,7
2020-11-20,0300,123,1,0,4,3,3,0,1,0,5,12,12
2020-11-20,0400,12,0,0,10,4,7,0,1,0,7,10,15
2020-11-20,0500,72,6,0,38,20,7,0,6,0,39,27,23
2020-11-20,0600,504,72,0,147,127,57,0,15,0,163,103,88
2020-11-20,0700,862,104,0,207,217,132,0,49,0,300,170,108
2020-11-20,0800,237,151,0,351,261,196,0,73,0,424,354,165
2020-11-20,0900,148,263,0,330,255,192,0,138,0,492,403,267
2020-11-20,1000,163,114,0,245,204,200,0,145,0,577,566,134
2020-11-20,1100,193,46,0,239,259,268,0,178,0,695,655,203
2020-11-20,1200,229,57,0,314,278,294,0,204,0,828,708,318
2020-11-20,1300,223,82,0,372,293,408,0,339,0,930,798,264
2020-11-20,1400,256,103,0,359,363,353,0,283,0,891,97,281
2020-11-20,1500,396,104,0,343,338,419,0,331,0,1006,71,803
2020-11-20,1600,461,152,0,420,365,516,0,350,0,1066,303,641
2020-11-20,1700,575,267,0,470,470,519,0,432,0,980,670,497
2020-11-20,1800,1355,252,0,409,358,569,0,297,0,802,551,475
2020-11-20,1900,2067,201,0,329,346,471,0,174,0,705,402,306
2020-11-20,2000,1553,119,0,200,231,387,0,135,0,481,274,392
2020-11-20,2100,857,41,0,105,197,227,0,91,0,292,191,441
2020-11-20,2200,841,29,0,94,167,183,0,70,0,222,131,714
2020-11-20,2300,888,30,0,58,92,89,0,32,0,110,68,401
2020-11-21,0000,440,11,0,30,27,56,0,20,0,46,39,601
2020-11-21,0100,240,10,0,19,20,27,0,7,0,50,20,189
2020-11-21,0200,1482,7,0,14,8,14,0,6,0,23,10,54
2020-11-21,0300,926,10,0,9,12,4,0,1,0,14,11,128
2020-11-21,0400,1693,4,0,1,1,7,0,1,0,13,22,15
2020-11-21,0500,234,1,0,19,5,6,0,6,0,14,11,8
2020-11-21,0600,424,14,0,50,43,17,0,5,0,69,64,41
2020-11-21,0700,267,54,0,87,76,62,0,30,0,115,91,65
2020-11-21,0800,305,34,0,98,94,61,0,28,0,186,148,66
2020-11-21,0900,304,34,0,114,73,76,0,48,0,199,204,56
2020-11-21,1000,565,47,0,147,110,84,0,129,0,341,285,61
2020-11-21,1100,629,55,0,208,172,190,0,429,0,590,420,109
2020-11-21,1200,1216,37,0,367,261,358,0,561,0,796,594,214
2020-11-21,1300,1144,147,0,404,366,531,0,722,0,1005,728,243
2020-11-21,1400,1318,97,0,467,411,601,0,456,0,1242,759,252
2020-11-21,1500,1338,43,0,507,446,580,0,521,0,1090,793,252
2020-11-21,1600,1404,39,0,481,471,654,0,444,0,1012,731,294
2020-11-21,1700,1518,84,0,404,405,585,0,381,0,848,626,257
2020-11-21,1800,1446,115,0,345,370,578,0,288,0,655,507,253
2020-11-21,1900,971,52,0,239,306,441,0,201,0,492,429,207
2020-11-21,2000,1285,57,0,191,283,352,0,141,0,515,281,132
2020-11-21,2100,1082,77,0,105,196,238,0,53,0,297,143,104
2020-11-21,2200,1161,75,0,81,135,162,0,63,0,160,115,145
2020-11-21,2300,1570,26,0,31,72,107,0,58,0,82,84,58
2020-11-22,0000,1501,5,0,17,36,63,0,30,0,47,45,63
2020-11-22,0100,646,13,0,20,11,20,0,21,0,26,30,25
2020-11-22,0200,333,3,0,8,16,18,0,8,0,14,18,14
2020-11-22,0300,40,0,0,9,6,12,0,0,0,10,21,6
2020-11-22,0400,37,23,0,7,5,12,0,1,0,6,12,30
2020-11-22,0500,12,0,0,8,9,11,0,4,0,10,8,11
2020-11-22,0600,73,9,0,18,7,12,0,5,0,35,40,9
2020-11-22,0700,134,30,0,39,29,18,0,7,0,36,35,29
2020-11-22,0800,201,29,0,63,68,51,0,23,0,69,66,51
2020-11-22,0900,391,15,0,80,87,57,0,43,0,128,129,108
2020-11-22,1000,519,60,0,142,132,97,0,97,0,284,239,76
2020-11-22,1100,722,64,0,215,164,250,0,186,0,425,366,95
2020-11-22,1200,731,43,0,278,230,311,0,250,0,595,512,160
2020-11-22,1300,907,45,0,328,315,377,0,318,0,714,541,213
2020-11-22,1400,1024,104,0,351,347,502,0,438,0,823,582,189
2020-11-22,1500,1080,117,0,389,368,557,0,361,0,865,663,194
2020-11-22,1600,1072,315,0,384,390,585,0,350,0,823,575,236
2020-11-22,1700,1459,200,0,330,440,637,0,353,0,718,531,262
2020-11-22,1800,880,79,0,307,416,571,0,328,0,636,401,211
2020-11-22,1900,1159,67,0,232,283,477,0,241,0,423,296,189
2020-11-22,2000,921,41,0,113,186,280,0,146,0,285,203,103
2020-11-22,2100,1383,47,0,76,124,162,0,74,0,160,102,68
2020-11-22,2200,1173,43,0,51,78,97,0,46,0,102,81,41
2020-11-22,2300,1181,20,0,15,36,48,0,12,0,47,57,31
2020-11-23,0000,837,10,0,12,23,17,0,5,0,22,32,7
2020-11-23,0100,339,9,0,7,10,13,0,30,0,11,17,22
2020-11-23,0200,257,6,0,0,4,6,0,10,0,2,8,8
2020-11-23,0300,36,2,0,2,3,4,0,0,0,0,5,4
2020-11-23,0400,19,3,0,7,14,4,0,0,0,10,17,11
2020-11-23,0500,122,3,0,38,15,10,0,15,0,34,23,65
2020-11-23,0600,504,81,0,129,139,81,0,19,0,174,119,108
2020-11-23,0700,1078,141,0,229,266,144,0,79,0,319,154,167
2020-11-23,0800,587,126,0,392,305,175,0,93,0,431,322,193
2020-11-23,0900,227,103,0,334,294,219,0,46,0,497,381,338
2020-11-23,1000,214,178,0,217,229,251,0,93,0,584,519,244
2020-11-23,1100,227,94,0,226,257,288,0,136,0,688,599,225
2020-11-23,1200,284,78,0,273,295,321,0,130,0,822,632,335
2020-11-23,1300,296,70,0,347,406,463,0,50,0,917,678,413
2020-11-23,1400,251,81,0,301,317,383,0,159,0,903,633,372
2020-11-23,1500,308,113,0,325,294,386,0,242,0,842,714,432
2020-11-23,1600,421,155,0,404,389,532,0,287,0,1005,705,399
2020-11-23,1700,488,165,0,475,424,576,0,269,0,1030,697,439
2020-11-23,1800,1316,146,0,331,395,591,0,250,0,822,522,386
2020-11-23,1900,748,80,0,224,336,440,0,197,0,671,358,217
2020-11-23,2000,752,42,0,145,176,297,0,109,0,415,240,102
2020-11-23,2100,703,126,0,77,141,207,0,71,0,299,120,105
2020-11-23,2200,420,21,0,44,89,143,0,36,0,158,68,53
2020-11-23,2300,220,10,0,24,42,69,0,21,0,82,46,36
2020-11-24,0000,174,3,0,11,13,28,0,21,0,42,11,20
2020-11-24,0100,52,1,0,5,8,13,0,11,0,21,5,5
2020-11-24,0200,18,1,0,3,5,3,0,23,0,13,4,9
2020-11-24,0300,42,0,0,1,0,4,0,14,0,6,9,4
2020-11-24,0400,19,0,0,8,3,5,0,3,0,10,11,7
2020-11-24,0500,72,16,0,31,20,14,0,8,0,36,22,23
2020-11-24,0600,474,46,0,174,148,84,0,19,0,242,128,138
2020-11-24,0700,730,124,0,248,230,176,0,55,0,349,180,197
2020-11-24,0800,448,95,0,438,264,185,0,100,0,480,371,222
2020-11-24,0900,225,106,0,311,263,229,0,191,0,477,388,257
2020-11-24,1000,195,50,0,230,254,192,0,192,0,534,466,178
2020-11-24,1100,243,20,0,248,268,302,0,255,0,711,530,207
2020-11-24,1200,234,57,0,330,273,278,0,288,0,777,651,290
2020-11-24,1300,271,43,0,412,366,379,0,289,0,956,723,245
2020-11-24,1400,294,52,0,309,323,333,0,296,0,838,644,250
2020-11-24,1500,356,83,0,297,300,313,0,280,0,910,651,321
2020-11-24,1600,204,88,0,352,258,246,0,335,0,396,597,148
2020-11-24,1700,347,92,0,406,330,179,0,333,0,433,595,139
2020-11-24,1800,1496,177,0,285,271,176,0,572,0,336,515,149
2020-11-24,1900,187,109,0,140,144,118,0,452,0,231,317,69
2020-11-24,2000,416,144,0,108,122,104,0,466,0,170,228,41
2020-11-24,2100,257,38,0,59,86,97,0,99,0,129,108,57
2020-11-24,2200,108,178,0,43,67,60,0,29,0,74,71,50
2020-11-24,2300,137,618,0,17,31,46,0,24,0,44,38,48
2020-11-25,0000,153,11,0,14,14,20,0,12,0,19,21,22
2020-11-25,0100,10,1,0,6,11,12,0,28,0,6,11,24
2020-11-25,0200,4,0,0,3,1,3,0,29,0,5,8,24
2020-11-25,0300,10,0,0,2,1,1,0,2,0,5,8,11
2020-11-25,0400,6,1,0,11,3,4,0,0,0,6,13,6
2020-11-25,0500,53,7,0,36,24,12,0,7,0,22,21,35
2020-11-25,0600,340,62,0,167,145,59,0,18,0,141,142,195
2020-11-25,0700,428,172,0,245,204,140,0,44,0,233,176,240
2020-11-25,0800,761,230,0,382,290,155,0,94,0,362,376,295
2020-11-25,0900,384,86,0,351,253,187,0,158,0,429,416,236
2020-11-25,1000,268,132,0,208,242,224,0,168,0,530,504,219
2020-11-25,1100,264,62,0,278,294,285,0,245,0,666,624,181
2020-11-25,1200,269,49,0,341,310,329,0,270,0,691,595,262
2020-11-25,1300,593,271,0,463,381,429,0,328,0,904,763,297
2020-11-25,1400,516,278,0,344,355,379,0,281,0,796,757,200
2020-11-25,1500,599,128,0,362,388,396,0,288,0,807,764,235
2020-11-25,1600,774,183,0,472,411,464,0,407,0,885,695,353
2020-11-25,1700,760,98,0,481,463,563,0,306,0,770,692,372
2020-11-25,1800,556,160,0,392,447,498,0,201,0,631,570,326
2020-11-25,1900,377,134,0,279,327,446,0,160,0,496,417,188
2020-11-25,2000,592,73,0,173,265,368,0,133,0,365,271,144
2020-11-25,2100,307,30,0,98,142,200,0,63,0,197,167,78
2020-11-25,2200,267,56,0,63,85,104,0,60,0,109,95,51
2020-11-25,2300,158,30,0,32,35,53,0,35,0,62,71,139
2020-11-26,0000,108,5,0,10,19,19,0,24,0,18,21,89
2020-11-26,0100,5,0,0,3,6,18,0,9,0,8,11,8
2020-11-26,0200,6,0,0,8,1,2,0,1,0,7,9,2
2020-11-26,0300,2,0,0,2,2,6,0,70,0,3,5,2
2020-11-26,0400,13,1,0,6,2,1,0,88,0,6,14,2
2020-11-26,0500,54,10,0,34,17,10,0,7,0,21,26,28
2020-11-26,0600,418,76,0,161,134,72,0,29,0,141,126,130
2020-11-26,0700,549,122,0,247,228,130,0,54,0,221,185,189
2020-11-26,0800,108,144,0,379,272,179,0,101,0,359,369,296
2020-11-26,0900,15,69,0,354,279,175,0,158,0,457,390,206
2020-11-26,1000,11,50,0,272,237,194,0,171,0,599,432,200
2020-11-26,1100,6,75,0,277,261,250,0,222,0,688,573,266
2020-11-26,1200,8,99,0,311,306,353,0,266,0,817,600,272
2020-11-26,1300,18,105,0,387,392,426,0,361,0,861,716,304
2020-11-26,1400,23,76,0,330,357,400,0,366,0,939,662,305
2020-11-26,1500,20,129,0,341,391,449,0,400,0,1010,737,327
2020-11-26,1600,27,190,0,445,435,504,0,499,0,1035,737,333
2020-11-26,1700,24,206,0,523,533,636,0,395,0,1002,643,436
2020-11-26,1800,698,236,0,430,487,685,0,323,0,894,590,386
2020-11-26,1900,668,122,0,294,387,510,0,271,0,712,398,248
2020-11-26,2000,520,93,0,200,265,409,0,284,0,508,275,181
2020-11-26,2100,353,84,0,119,179,270,0,177,0,278,191,129
2020-11-26,2200,291,175,0,67,139,173,0,60,0,195,103,112
2020-11-26,2300,166,93,0,35,53,80,0,43,0,80,48,32
